action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867238,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152018,Inhibition of recombinant RET V804L (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,V804L,BAO_0000190,BAO_0000357,single protein format,COC1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '17.85', 'le': '0.33', 'lle': '5.32', 'sei': '7.03'}",CHEMBL5171764,,CHEMBL5171764,9.52,0,http://www.openphacts.org/units/Nanomolar,3885687,=,1,1,=,,IC50,nM,,0.3,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,0.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867239,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152018,Inhibition of recombinant RET V804L (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,V804L,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '13.09', 'le': '0.25', 'lle': '0.86', 'sei': '5.62'}",CHEMBL2029988,CEP-32496,CHEMBL2029988,6.78,0,http://www.openphacts.org/units/Nanomolar,3885688,=,1,1,=,,IC50,nM,,168.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,168.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867240,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152018,Inhibition of recombinant RET V804L (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,V804L,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '14.65', 'le': '0.27', 'lle': '1.81', 'sei': '7.44'}",CHEMBL2105717,CABOZANTINIB,CHEMBL2105717,7.35,0,http://www.openphacts.org/units/Nanomolar,3885689,=,1,1,=,,IC50,nM,,45.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,45.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867241,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152018,Inhibition of recombinant RET V804L (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,V804L,BAO_0000190,BAO_0000357,single protein format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '11.45', 'le': '0.25', 'lle': '1.01', 'sei': '8.68'}",CHEMBL24828,VANDETANIB,CHEMBL24828,5.44,0,http://www.openphacts.org/units/Nanomolar,3885690,=,1,1,=,,IC50,nM,,3597.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,3597.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867247,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152020,Inhibition of recombinant RET M918T (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,M918T,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '17.42', 'le': '0.32', 'lle': '5.87', 'sei': '8.17'}",CHEMBL4559134,SELPERCATINIB,CHEMBL4559134,9.15,0,http://www.openphacts.org/units/Nanomolar,3885686,=,1,1,=,,IC50,nM,,0.7,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,0.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867248,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152020,Inhibition of recombinant RET M918T (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,M918T,BAO_0000190,BAO_0000357,single protein format,COC1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '17.61', 'le': '0.33', 'lle': '5.20', 'sei': '6.93'}",CHEMBL5171764,,CHEMBL5171764,9.40,0,http://www.openphacts.org/units/Nanomolar,3885687,=,1,1,=,,IC50,nM,,0.4,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,0.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867249,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152020,Inhibition of recombinant RET M918T (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,M918T,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '16.23', 'le': '0.31', 'lle': '2.49', 'sei': '6.96'}",CHEMBL2029988,CEP-32496,CHEMBL2029988,8.40,0,http://www.openphacts.org/units/Nanomolar,3885688,=,1,1,=,,IC50,nM,,4.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867250,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152020,Inhibition of recombinant RET M918T (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,M918T,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '16.15', 'le': '0.30', 'lle': '2.56', 'sei': '8.20'}",CHEMBL2105717,CABOZANTINIB,CHEMBL2105717,8.10,0,http://www.openphacts.org/units/Nanomolar,3885689,=,1,1,=,,IC50,nM,,8.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24867251,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '120.0'}]",CHEMBL5152020,Inhibition of recombinant RET M918T (unknown origin) incubated for 120 mins by Perkin Elmer electrophoretic mobility shift platform method,B,P07949,M918T,BAO_0000190,BAO_0000357,single protein format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,,CHEMBL5150004,J Med Chem,2021,"{'bei': '17.16', 'le': '0.37', 'lle': '3.72', 'sei': '13.00'}",CHEMBL24828,VANDETANIB,CHEMBL24828,8.15,0,http://www.openphacts.org/units/Nanomolar,3885690,=,1,1,=,,IC50,nM,,7.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,7.0
,,24902307,[],CHEMBL5161068,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,,,CHEMBL5154786,Eur J Med Chem,2022,,CHEMBL5182567,,CHEMBL5182567,,0,http://www.openphacts.org/units/Nanomolar,3891990,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,10000.0
,,24902308,[],CHEMBL5161068,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,,,CHEMBL5154786,Eur J Med Chem,2022,,CHEMBL5208454,,CHEMBL5208454,,0,http://www.openphacts.org/units/Nanomolar,3891991,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,10000.0
,,24902309,[],CHEMBL5161068,Inhibition of RET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,,,CHEMBL5154786,Eur J Med Chem,2022,,CHEMBL1173655,AFATINIB,CHEMBL1173655,,0,http://www.openphacts.org/units/Nanomolar,3891992,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,nM,UO_0000065,,10000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906913,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '8.75', 'le': '0.16', 'lle': '-2.54', 'sei': '10.33'}",CHEMBL5186048,,CHEMBL5186048,5.01,0,http://www.openphacts.org/units/Nanomolar,3892676,=,1,1,=,,IC50,nM,,9800.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,9.8
,,24906914,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5154807,Eur J Med Chem,2022,,CHEMBL5174897,,CHEMBL5174897,,0,http://www.openphacts.org/units/Nanomolar,3892675,>,1,1,>,,IC50,nM,,500000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,500.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906915,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '9.17', 'le': '0.17', 'lle': '-2.13', 'sei': '10.84'}",CHEMBL5206567,,CHEMBL5206567,5.25,0,http://www.openphacts.org/units/Nanomolar,3892674,=,1,1,=,,IC50,nM,,5600.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,5.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906916,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '8.24', 'le': '0.15', 'lle': '-2.39', 'sei': '9.49'}",CHEMBL5193272,,CHEMBL5193272,4.60,0,http://www.openphacts.org/units/Nanomolar,3892673,=,1,1,=,,IC50,nM,,25000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,25.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906917,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '10.33', 'le': '0.19', 'lle': '-1.22', 'sei': '11.90'}",CHEMBL5183486,,CHEMBL5183486,5.77,0,http://www.openphacts.org/units/Nanomolar,3892672,=,1,1,=,,IC50,nM,,1700.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,1.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906918,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '9.00', 'le': '0.17', 'lle': '-1.83', 'sei': '10.11'}",CHEMBL5206370,,CHEMBL5206370,4.90,0,http://www.openphacts.org/units/Nanomolar,3892671,=,1,1,=,,IC50,nM,,12600.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,12.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906919,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '12.10', 'le': '0.23', 'lle': '-0.14', 'sei': '13.60'}",CHEMBL5182833,,CHEMBL5182833,6.59,0,http://www.openphacts.org/units/Nanomolar,3892659,=,1,1,=,,IC50,nM,,257.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.257
,,24906920,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5154807,Eur J Med Chem,2022,,CHEMBL5188742,,CHEMBL5188742,,0,http://www.openphacts.org/units/Nanomolar,3892677,>,1,1,>,,IC50,nM,,500000.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,mM,UO_0000065,,0.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906921,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(/C=C/c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '14.10', 'le': '0.26', 'lle': '1.48', 'sei': '13.70'}",CHEMBL5179230,,CHEMBL5179230,7.91,0,http://www.openphacts.org/units/Nanomolar,3892678,=,1,1,=,,IC50,nM,,12.4,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.0124
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906922,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(/C=C\c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '10.25', 'le': '0.19', 'lle': '-0.69', 'sei': '9.96'}",CHEMBL5198379,,CHEMBL5198379,5.75,0,http://www.openphacts.org/units/Nanomolar,3892679,=,1,1,=,,IC50,nM,,1800.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,1.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24906923,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5162128,Inhibition of human RET kinase using IGF1Rtide as substrate incubated for 40 mins and measured by ADP-Glo assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4N(C)C)c3)cc2C(F)(F)F)CC1,,,CHEMBL5154807,Eur J Med Chem,2022,"{'bei': '12.22', 'le': '0.23', 'lle': '0.52', 'sei': '13.55'}",CHEMBL5200195,,CHEMBL5200195,7.01,0,http://www.openphacts.org/units/Nanomolar,3892680,=,1,1,=,,IC50,nM,,98.0,CHEMBL2041,Homo sapiens,Tyrosine-protein kinase receptor RET,9606,,,IC50,uM,UO_0000065,,0.098
